RMapTAFA - Radio Map Construction Based on Trajectory Adjustment and Fingerprint Amendment.,IEEE Access
Energy Efficiency Optimization of Distributed Massive MIMO Systems Under Ergodic QoS and Per-RAU Power Constraints.,IEEE Access
Vehicle Stability Control Based on Model Predictive Control Considering the Changing Trend of Tire Force Over the Prediction Horizon.,IEEE Access
Time+User Dual Attention Based Sentiment Prediction for Multiple Social Network Texts With Time Series.,IEEE Access
Surface Charge Transport Characteristics of ZnO/Silicone Rubber Composites Under Impulse Superimposed on DC Voltage.,IEEE Access
Adaptive Prescribed Performance Fault Estimation and Accommodation for a Class of Stochastic Nonlinear Systems.,IEEE Access
Naïve Bayes Classifier-Assisted Least Loaded Routing for Circuit-Switched Networks.,IEEE Access
A Community Merger of Optimization Algorithm to Extract Overlapping Communities in Networks.,IEEE Access
An Effective Algorithm for Delay Fractional Convection-Diffusion Wave Equation Based on Reversible Exponential Recovery Method.,IEEE Access
D2D-Assisted Caching on Truncated Zipf Distribution.,IEEE Access
Efficient Laser-Based 3D SLAM for Coal Mine Rescue Robots.,IEEE Access
Adaptive Sample Weight for Machine Learning Computer Vision Algorithms in V2X Systems.,IEEE Access
Lithium-Ion Battery State of Health Monitoring Based on Ensemble Learning.,IEEE Access
Modified Grasshopper Algorithm-Based Multilevel Thresholding for Color Image Segmentation.,IEEE Access
Online Computing Quantile Summaries Over Uncertain Data Streams.,IEEE Access
Research on Recognition of Nine Kinds of Fine Gestures Based on Adaptive AdaBoost Algorithm and Multi-Feature Combination.,IEEE Access
Fog-Enabled Vehicle as a Service for Computing Geographical Migration in Smart Cities.,IEEE Access
New Stability Criteria of Discrete Systems With Time-Varying Delays.,IEEE Access
Cooperative NOMA System With Virtual Full Duplex User Relaying.,IEEE Access
Latency-Optimal mmWave Radio Access for V2X Supporting Next Generation Driving Use Cases.,IEEE Access
The Structure-Behavior Coalescence Approach for Systems Modeling.,IEEE Access
Efficient Fault-Tolerant Routing in IoT Wireless Sensor Networks Based on Bipartite-Flow Graph Modeling.,IEEE Access
Reducing Signal Overload by Disconnection Tolerant Voice Service in Heterogeneous Networks.,IEEE Access
Fourier Dense Network to Conduct Plant Classification Using UAV-Based Optical Images.,IEEE Access
An Ultra-Wideband Reflective Phase Gradient Metasurface Using Pancharatnam-Berry Phase.,IEEE Access
Binary Data Gathering With a Helper in Internet of Things - Distortion Analysis and Performance Evaluation.,IEEE Access
P4-TPG - Accelerating Deterministic Parallel Test Pattern Generation by Preemptive, Proactive, and Preventive Schedulings.,IEEE Access
Recurrent Models of Visual Co-Attention for Person Re-Identification.,IEEE Access
Echo - An Edge-Centric Code Offloading System With Quality of Service Guarantee.,IEEE Access
A Unified Matrix-Based Convolutional Neural Network for Fine-Grained Image Classification of Wheat Leaf Diseases.,IEEE Access
Social Network Rumor Diffusion Predication Based on Equal Responsibility Game Model.,IEEE Access
The Challenges of Existence, Status, and Value for Improving Blockchain.,IEEE Access
Distributed Multi-Channel MAC Protocol for VANET - An Adaptive Frame Structure Scheme.,IEEE Access
Domain-RIP Analysis - A Technique for Analyzing Mutation Stubbornness.,IEEE Access
Rayleigh Fading Suppression in One-Dimensional Optical Scatters.,IEEE Access
A Precise and Stable Segmentation Algorithm of SAR Images Based on Random Weighting Method and Modified Level Set.,IEEE Access
Vibration Detection of Spanning Subsea Pipelines by Using a Spherical Detector.,IEEE Access
Performance Analysis and Transceiver Design of Few-Bit Quantized MIMO Systems.,IEEE Access
Blockchain Radio Access Network (B-RAN) - Towards Decentralized Secure Radio Access Paradigm.,IEEE Access
Semi-Supervised Automatic Segmentation of Layer and Fluid Region in Retinal Optical Coherence Tomography Images Using Adversarial Learning.,IEEE Access
Big Medical Data Decision-Making Intelligent System Exploiting Fuzzy Inference Logic for Prostate Cancer in Developing Countries.,IEEE Access
Damage Characteristics and Microstructure Response of Steel Alloy Q235B Subjected to Simulated Lightning Currents.,IEEE Access
Quantitative Analysis of Blood Flow in Cerebral Venous Sinus With Stenosis by Patient-Specific CFD Modeling.,IEEE Access
Face Alignment via Multi-Regressors Collaborative Optimization.,IEEE Access
Multiplexed OAM Wave Communication With Two-OAM-Mode Antenna Systems.,IEEE Access
A Meta-Surface Decoupling Method for Two Linear Polarized Antenna Array in Sub-6 GHz Base Station Applications.,IEEE Access
Spatiotemporal Relation Networks for Video Action Recognition.,IEEE Access
A Novel Inertia Identification Method and Its Application in PI Controllers of PMSM Drives.,IEEE Access
Empirical Frequency-Dependent Wall Insertion Loss Model at 3-6 GHz for Future Internet-of-Things Applications.,IEEE Access
An Iterative Reputation Ranking Method via the Beta Probability Distribution.,IEEE Access
Automatic Face Recognition Based on Sparse Representation and Extended Transfer Learning.,IEEE Access
A Cohesion-Based Heuristic Feature Selection for Short-Term Traffic Forecasting.,IEEE Access
Optimization of the Load Balancing Policy for Tiled Many-Core Processors.,IEEE Access
Dynamic Behavior of Droplets and Flashover Characteristics for CFD and Experimental Analysis on SiR Composites.,IEEE Access
Global μ-Stability of Quaternion-Valued Neural Networks With Unbounded and Asynchronous Time-Varying Delays.,IEEE Access
Altitude Control for Variable Load Quadrotor via Learning Rate Based Robust Sliding Mode Controller.,IEEE Access
Information Recommendation Based on Domain Knowledge in App Descriptions for Improving the Quality of Requirements.,IEEE Access
Blind Stereoscopic Image Quality Assessment Based on Hierarchical Learning.,IEEE Access
2D Image Deformation Based on Guaranteed Feature Correspondence and Mesh Mapping.,IEEE Access
An Attribute-Based High-Level Image Representation for Scene Classification.,IEEE Access
A New Learning Approach to Malware Classification Using Discriminative Feature Extraction.,IEEE Access
Fault-Tolerant Adaptive Control for a Class of Nonlinear Systems With Uncertain Parameters and Unknown Control Directions.,IEEE Access
Detection and Pose Estimation for Short-Range Vision-Based Underwater Docking.,IEEE Access
A Fuzzy Reasoning Model for Cervical Intraepithelial Neoplasia Classification Using Temporal Grayscale Change and Textures of Cervical Images During Acetic Acid Tests.,IEEE Access
Recurrent Conditional Generative Adversarial Network for Image Deblurring.,IEEE Access
Toward Device-Free Micro-Gesture Tracking via Accurate Acoustic Doppler-Shift Detection.,IEEE Access
Angular Motion Decoupling and Attitude Determination Based on High Dynamic Gyro.,IEEE Access
Single-Phase Inverter With Wide Input Voltage and Power Decoupling Capability.,IEEE Access
A Unified Variational Model for Single Image Dehazing.,IEEE Access
Analysis and Accurate Prediction of User&apos;s Response Behavior in Incentive-Based Demand Response.,IEEE Access
Decentralized Voltage and Power Control of Multi-Machine Power Systems With Global Asymptotic Stability.,IEEE Access
Regulated State Synchronization of Homogeneous Discrete-Time Multi-Agent Systems via Partial State Coupling in Presence of Unknown Communication Delays.,IEEE Access
QoE-Oriented Rate Adaptation for DASH With Enhanced Deep Q-Learning.,IEEE Access
A Numerical-Based Attention Method for Stock Market Prediction With Dual Information.,IEEE Access
A Two-Stage Energy-Efficient Approach for Joint Power Control and Channel Allocation in D2D Communication.,IEEE Access
Proximity Effects of Lateral Conductivity Variations on Geomagnetically Induced Electric Fields.,IEEE Access
Planning of Multi Energy-Type Micro Energy Grid Based on Improved Kriging Model.,IEEE Access
Secure and Efficient Multi-Authority Attribute-Based Encryption Scheme From Lattices.,IEEE Access
Energy Efficient Downlink Resource Allocation for D2D-Assisted Cellular Networks With Mobile Edge Caching.,IEEE Access
Directional Modulation Technique for Linear Sparse Arrays.,IEEE Access
Improved Polar SCL Decoding by Exploiting the Error Correction Capability of CRC.,IEEE Access
Low-Rank Phase Retrieval via Variational Bayesian Learning.,IEEE Access
Effects of Lateral Conductivity Variations on Geomagnetically Induced Currents - H-Polarization.,IEEE Access
Quantum Image Encryption Using Intra and Inter Bit Permutation Based on Logistic Map.,IEEE Access
Jointly Optimized Energy-Minimal Resource Allocation in Cache-Enhanced Mobile Edge Computing Systems.,IEEE Access
Multi-Attribute Group Decision Making Based on Intuitionistic Uncertain Linguistic Hamy Mean Operators With Linguistic Scale Functions and Its Application to Health-Care Waste Treatment Technology Selection.,IEEE Access
Brain Image Segmentation Based on Multi-Weight Probability Map.,IEEE Access
Image Denoising via Nonlocal Low Rank Approximation With Local Structure Preserving.,IEEE Access
Code-Partitioning Offloading Schemes in Mobile Edge Computing for Augmented Reality.,IEEE Access
Unmanned Water-Powered Aerial Vehicles - Theory and Experiments.,IEEE Access
Analysis of a Packable and Tunable Origami Multi-Radii Helical Antenna.,IEEE Access
A Novel Region-Refinement Pulse Width Modulation Method for Torque Ripple Reduction of Brushless DC Motors.,IEEE Access
Modeling of Structure Landmark for Indoor Pedestrian Localization.,IEEE Access
Mass Spectral Substance Detections Using Long Short-Term Memory Networks.,IEEE Access
2-D DOA Robust Estimation of Echo Signals Based on Multiple Satellites Passive Radar in the Presence of Alpha Stable Distribution Noise.,IEEE Access
Tracking Algorithms Aided by the Pose of Target.,IEEE Access
A Power Distribution Control Strategy Between Energy Storage Elements and Capacitors for Cascaded Multilevel Inverter With Hybrid Energy Sources.,IEEE Access
Transcriptome Comparisons of Multi-Species Identify Differential Genome Activation of Mammals Embryogenesis.,IEEE Access
Recurrent Neural Networks With Finite Memory Length.,IEEE Access
Updating Dynamic Noise Models With Moving Magnetoencephalographic (MEG) Systems.,IEEE Access
Multi-Objective Optimization-Based Real-Time Control Strategy for Battery/Ultracapacitor Hybrid Energy Management Systems.,IEEE Access
Improved Hybrid Precoding Scheme for mmWave Large-Scale MIMO Systems.,IEEE Access
Robust H∞ Control of Lurie Nonlinear Stochastic Network Control Systems With Multiple Additive Time-Varying Delay Components.,IEEE Access
Secure Dynamic Big Graph Data - Scalable, Low-Cost Remote Data Integrity Checking.,IEEE Access
Bi-Population Based Discrete Bat Algorithm for the Low-Carbon Job Shop Scheduling Problem.,IEEE Access
Physical Layer Encryption Algorithm Based on Polar Codes and Chaotic Sequences.,IEEE Access
Determining the Required Probe Vehicle Size for Real-Time Travel Time Estimation on Signalized Arterial.,IEEE Access
Collapsed VBI-DP Based Structured Sparse Channel Estimation Algorithm for Massive MIMO-OFDM.,IEEE Access
Mobile Sink-Based Path Optimization Strategy in Wireless Sensor Networks Using Artificial Bee Colony Algorithm.,IEEE Access
A Highly Efficient Multifunctional Power Electronic Interface for PEV Hybrid Energy Management Systems.,IEEE Access
Indoor Collaborative Positioning With Adaptive Particle-Pair Filtering Based on Dynamic User Pairing.,IEEE Access
Harnessing Commodity Wearable Devices to Capture Learner Engagement.,IEEE Access
A Switching Approach to Packet Loss Compensation Strategy.,IEEE Access
Synthesis of a Dynamical Output H∞ Controller for the Fuzzy Input-Output Model.,IEEE Access
A Hardware-Efficient Recognition Accelerator Using Haar-Like Feature and SVM Classifier.,IEEE Access
Trace Ratio Criterion Based Large Margin Subspace Learning for Feature Selection.,IEEE Access
Cone-Beam Computed Tomography Deblurring Using an Overrelaxed Chambolle-Pock Algorithm.,IEEE Access
Dual-Domain Audio Watermarking Algorithm Based on Flexible Segmentation and Adaptive Embedding.,IEEE Access
Joint Optimization of Area Spectral Efficiency and Energy Efficiency for Two-Tier Heterogeneous Ultra-Dense Networks.,IEEE Access
Unsupervised Band Selection Method Based on Importance-Assisted Column Subset Selection.,IEEE Access
A Deep Learning-Based Approach to Power Minimization in Multi-Carrier NOMA With SWIPT.,IEEE Access
A Specification-Based Semi-Formal Functional Verification Method by a Stage Transition Graph Model.,IEEE Access
Channel Prediction for Millimeter Wave MIMO-OFDM Communications in Rapidly Time-Varying Frequency-Selective Fading Channels.,IEEE Access
Interest-Related Item Similarity Model Based on Multimodal Data for Top-N Recommendation.,IEEE Access
Research on Big Data Security Storage Based on Compressed Sensing.,IEEE Access
An Image Processing Approach to Measuring the Sphericity and Roundness of Fracturing Proppants.,IEEE Access
MT-DMA - A DMA Controller Supporting Efficient Matrix Transposition for Digital Signal Processing.,IEEE Access
Discovering Suspicious APT Families Through a Large-Scale Domain Graph in Information-Centric IoT.,IEEE Access
Video Summarization via Nonlinear Sparse Dictionary Selection.,IEEE Access
Fixing and Aligning Methods for Dielectric Resonator Antennas in K Band and Beyond.,IEEE Access
Integrating Economic Model Predictive Control and Event-Triggered Control - Application to Bi-Hormonal Artificial Pancreas System.,IEEE Access
A Comparative Study of Aggressive Driving Behavior Recognition Algorithms Based on Vehicle Motion Data.,IEEE Access
Web News Mining Using New Features - A Comparative Study.,IEEE Access
Machine Learning Approach-Based Gamma Distribution for Brain Tumor Detection and Data Sample Imbalance Analysis.,IEEE Access
A Security-Enhanced Cluster Size Adjustment Scheme for Cognitive Radio Networks.,IEEE Access
Learning to Fuse Multiscale Features for Visual Place Recognition.,IEEE Access
Imbalanced Fault Diagnosis of Rolling Bearing Based on Generative Adversarial Network - A Comparative Study.,IEEE Access
Power Minimization Resource Allocation for Underlay MISO-NOMA SWIPT Systems.,IEEE Access
Synchronization Mechanisms for Multi-User and Multi-Device Hybrid Broadcast and Broadband Distributed Scenarios.,IEEE Access
Understanding Customer Satisfaction With Services by Leveraging Big Data - The Role of Services Attributes and Consumers&apos; Cultural Background.,IEEE Access
Arabic Natural Language Processing and Machine Learning-Based Systems.,IEEE Access
A Review of Sparse Recovery Algorithms.,IEEE Access
Improvement of 60 GHz Transparent Patch Antenna Array Performance Through Specific Double-Sided Micrometric Mesh Metal Technology.,IEEE Access
Frontal-Sagittal Dynamic Coupling in the Optimal Design of a Passive Bipedal Walker.,IEEE Access
Security-Enhanced SC-FDMA Transmissions Using Temporal Artificial-Noise and Secret Key Aided Schemes.,IEEE Access
360° Semantic File System - Augmented Directory Navigation for Nonhierarchical Retrieval of Files.,IEEE Access
Robust Authentication of Consumables With Extrinsic Tags and Chemical Fingerprinting.,IEEE Access
3-D Localization With Multiple LEDs Lamps in OFDM-VLC System.,IEEE Access
Analysis of Coding Strategies Within File Delivery Protocol Framework for HbbTV Based Push-VoD Services Over DVB Networks.,IEEE Access
Sharing of Copper Pairs for Improving DSL Performance in FTTx Access Networks.,IEEE Access
Modulation Analysis in Macro-Molecular Communications.,IEEE Access
Molecular-Based Nano-Communication Network - A Ring Topology Nano-Bots for In-Vivo Drug Delivery Systems.,IEEE Access
A Decision Support System for Managing the Water Space.,IEEE Access
HARD-DE - Hierarchical ARchive Based Mutation Strategy With Depth Information of Evolution for the Enhancement of Differential Evolution on Numerical Optimization.,IEEE Access
Output Voltage Identification Based on Transmitting Side Information for Implantable Wireless Power Transfer System.,IEEE Access
Implementation of Flat Gain Broadband Power Amplifier With Impedance Rotation Compensation.,IEEE Access
Quantum Algorithm for Spectral Regression for Regularized Subspace Learning.,IEEE Access
Indoor Positioning of RBF Neural Network Based on Improved Fast Clustering Algorithm Combined With LM Algorithm.,IEEE Access
Bilinear Adaptive Generalized Vector Approximate Message Passing.,IEEE Access
Efficient Confidence-Based Hierarchical Stereo Disparity Upsampling for Noisy Inputs.,IEEE Access
Experimental Multi-User Visible Light Communication Attocell Using Multiband Carrierless Amplitude and Phase Modulation.,IEEE Access
Searching With Direction Awareness - Multi-Objective Genetic Algorithm Based on Angle Quantization and Crowding Distance MOGA-AQCD.,IEEE Access
Efficient Multiple Concatenated Codes With Turbo-Like Decoding for UEP Wireless Transmission of Scalable JPEG 2000 Images.,IEEE Access
Insulator Detection in Aerial Images for Transmission Line Inspection Using Single Shot Multibox Detector.,IEEE Access
Deployable Linear-to-Circular Polarizer Using PDMS Based on Unloaded and Loaded Circular FSS Arrays for Pico-Satellites.,IEEE Access
Sensing Performance of Modified Single Mode Optical Fiber Coated With Nanomaterials-Based Ammonia Sensors Operated in the C-Band.,IEEE Access
Reliability and Power Density Increase in a Novel Four-Pole System for Line-Commutated Converter HVDC Transmission.,IEEE Access
Digitized Metamaterial Absorber-Based Compressive Reflector Antenna for High Sensing Capacity Imaging.,IEEE Access
The TRAVEE System for a Multimodal Neuromotor Rehabilitation.,IEEE Access
Ensemble Learning of Multiple-View 3D-CNNs Model for Micro-Nodules Identification in CT Images.,IEEE Access
Design of a Ku-Band High-Purity Transducer for the TM01 Circular Waveguide Mode by Means of T-Type Junctions.,IEEE Access
Massive MIMO Systems With Low-Resolution ADCs - Baseband Energy Consumption vs. Symbol Detection Performance.,IEEE Access
Interference Alignment Schemes Using Latin Square for K×3 MIMO X Channel.,IEEE Access
On-Device AI-Based Cognitive Detection of Bio-Modality Spoofing in Medical Cyber Physical System.,IEEE Access
Simultaneous Chaos Time-Delay Signature Cancellation and Bandwidth Enhancement in Cascade-Coupled Semiconductor Ring Lasers.,IEEE Access
Transmission Projective Synchronization of Multiple Non-Identical Coupled Chaotic Systems Using Sliding Mode Control.,IEEE Access
DeepAnT - A Deep Learning Approach for Unsupervised Anomaly Detection in Time Series.,IEEE Access
Augmented Reality Based on SLAM to Assess Spatial Short-Term Memory.,IEEE Access
Developing a Software That Supports the Improvement of the Theory of Mind in Children With Autism Spectrum Disorder.,IEEE Access
Development of a Wall-Climbing Drone Capable of Vertical Soft Landing Using a Tilt-Rotor Mechanism.,IEEE Access
Joint Uplink and Downlink Resource Allocation for the Internet of Things.,IEEE Access
Study on Mutual Coupling Reduction Technique for MIMO Antennas.,IEEE Access
Comparative Review of Energy Storage Systems, Their Roles, and Impacts on Future Power Systems.,IEEE Access
Drift-Diffusion Versus Monte Carlo Simulated ON-Current Variability in Nanowire FETs.,IEEE Access
Exploiting Low Complexity Beam Allocation in Multi-User Switched Beam Millimeter Wave Systems.,IEEE Access
Efficient Object-Oriented Semantic Mapping With Object Detector.,IEEE Access
SER Analysis of Adaptive Threshold-Based Relay Selection With Limited Feedback for Type II Relay.,IEEE Access
CNVPS - Cooperative Neighboring Vehicle Positioning System Based on Vehicle-to-Vehicle Communication.,IEEE Access
Energy Internet via Packetized Management - Enabling Technologies and Deployment Challenges.,IEEE Access
Indoor Scene Understanding in 2.5/3D for Autonomous Agents - A Survey.,IEEE Access
Expert Control Systems Implemented in a Pitch Control of Wind Turbine - A Review.,IEEE Access
Branch Point Selection in RNA Splicing Using Deep Learning.,IEEE Access
Process Yield Index and Variable Sampling Plans for Autocorrelation Between Nonlinear Profiles.,IEEE Access
A Single-Channel SSVEP-Based BCI Speller Using Deep Learning.,IEEE Access
Improved Model Predictive Control by Robust Prediction and Stability-Constrained Finite States for Three-Phase Inverters With an Output LC Filter.,IEEE Access
Selective Timewarp Based on Embedded Motion Vectors for Interactive Cloud Virtual Reality.,IEEE Access
Reliability and Availability Evaluation for Cloud Data Center Networks Using Hierarchical Models.,IEEE Access
A Decentralized Reciprocity Calibration Approach for Cooperative MIMO.,IEEE Access
Deep Feature Ranking for Person Re-Identification.,IEEE Access
Fast, Area &amp; Energy Efficient Supergate Design With Multi-Output &amp; Multi-Functional CDM Cells.,IEEE Access
Topological Analysis on the Belief Rule Base Space.,IEEE Access
Stabilization of a Relative Equilibrium for an Underactuated AUV With Disturbances Rejection.,IEEE Access
Target Detection Algorithm for Hypersonic Vehicle Based on Wideband Radar Echo Model.,IEEE Access
2D and 3D Image Quality Assessment - A Survey of Metrics and Challenges.,IEEE Access
Performances Enhancement of Fingerprint Recognition System Using Classifiers.,IEEE Access
Carrier Aggregated Radio-Over-Fiber Downlink for Achieving 2Gbps for 5G Applications.,IEEE Access
Power and Speed Evaluation of Hyper-FET Circuits.,IEEE Access
A New Chaotic Oscillator - Properties, Analog Implementation, and Secure Communication Application.,IEEE Access
Packet Level Performance Assessment of mmWave Backhauling Technology for 3GPP NR Systems.,IEEE Access
Sliding Time Window Electricity Consumption Optimization Algorithm for Communities in the Context of Big Data Processing.,IEEE Access
Robust Gossiping for Distributed Average Consensus in IoT Environments.,IEEE Access
Deep Learning Class Discrimination Based on Prior Probability for Human Activity Recognition.,IEEE Access
New Approach for Automated Epileptic Disease Diagnosis Using an Integrated Self-Organization Map and Radial Basis Function Neural Network Algorithm.,IEEE Access
Sliding-Mode-Based Trajectory Tracking and Load Sway Suppression Control for Double-Pendulum Overhead Cranes.,IEEE Access
Novel Adaptive Hierarchical Sliding Mode Control for Trajectory Tracking and Load Sway Rejection in Double-Pendulum Overhead Cranes.,IEEE Access
Design and Analysis of Triplen Controlled Resonant Converter for Renewable Sources to Interface DC Micro Grid.,IEEE Access
A Novel Modified Sine-Cosine Optimized MPPT Algorithm for Grid Integrated PV System under Real Operating Conditions.,IEEE Access
Internet of Perishable Logistics - Building Smart Fresh Food Supply Chain Networks.,IEEE Access
Motion Recommender for Preventing Injuries During Motion Gaming.,IEEE Access
Approximate Similarity Measurements on Multi-Attributes Trajectories Data.,IEEE Access
Impact Analysis and Optimization of Material Parameters of Insulator on Brake Squeal.,IEEE Access
Clone Detection Based on Physical Layer Reputation for Proximity Service.,IEEE Access
Application of Internet of Things Technology in 3D Medical Image Model.,IEEE Access
Design of H∞ Output Feedback Controller for Gas Turbine Engine Distributed Control With Random Packet Dropouts.,IEEE Access
Deploying Public Charging Stations for Electric Taxis - A Charging Demand Simulation Embedded Approach.,IEEE Access
An Incentive Mechanism Based on a Bayesian Game for Spatial Crowdsourcing.,IEEE Access
Introducing Deep Learning Self-Adaptive Misuse Network Intrusion Detection Systems.,IEEE Access
Cross-Correlation Aided Ensemble of Classifiers for BCI Oriented EEG Study.,IEEE Access
A Programmable Multi-Biomarker Neural Sensor for Closed-Loop DBS.,IEEE Access
Eight-Element Dual-Polarized MIMO Slot Antenna System for 5G Smartphone Applications.,IEEE Access
Electromagnetic Scattering of Periodic Cabinets in Nuclear Power Plants - Parallel Polarization.,IEEE Access
Can Machines Learn to Comprehend Scientific Literature?,IEEE Access
Natural Language Generation Using Dependency Tree Decoding for Spoken Dialog Systems.,IEEE Access
Frame-Type-Aware Static Time Slotted Channel Hopping Scheduling Scheme for Large-Scale Smart Metering Networks.,IEEE Access
Quantitative Identification of Technological Discontinuities.,IEEE Access
Power Control for Sum Spectral Efficiency Optimization in MIMO-NOMA Systems With Linear Beamforming.,IEEE Access
Hybrid Load Forecasting for Mixed-Use Complex Based on the Characteristic Load Decomposition by Pilot Signals.,IEEE Access
Application of Tiling Theory for Path Planning Strategy in a Polyiamond Inspired Reconfigurable Robot.,IEEE Access
Gene Expression Analysis for Early Lung Cancer Prediction Using Machine Learning Techniques - An Eco-Genomics Approach.,IEEE Access
Novel Two-Fold Data Aggregation and MAC Scheduling to Support Energy Efficient Routing in Wireless Sensor Network.,IEEE Access
Challenging the Boundaries of Unsupervised Learning for Semantic Similarity.,IEEE Access
Distributed Channel Allocation for D2D-Enabled 5G Networks Using Potential Games.,IEEE Access
Digital Image Inpainting by Estimating Wavelet Coefficient Decays From Regularity Property and Besov Spaces.,IEEE Access
Full State Tracking and Formation Control for Under-Actuated VTOL UAVs.,IEEE Access
AP Selection Scheme Based on Achievable Throughputs in SDN-Enabled WLANs.,IEEE Access
Algorithms for Interval-Valued Pythagorean Fuzzy Sets in Emergency Decision Making Based on Multiparametric Similarity Measures and WDBA.,IEEE Access
Wide-Area Vehicle-Drone Cooperative Sensing - Opportunities and Approaches.,IEEE Access
A Novel Deeper One-Dimensional CNN With Residual Learning for Fault Diagnosis of Wheelset Bearings in High-Speed Trains.,IEEE Access
A New Hierarchical Framework for Detection and Isolation of Multiple Faults in Complex Industrial Processes.,IEEE Access
Analysis of Morphing Modes of Hypersonic Morphing Aircraft and Multiobjective Trajectory Optimization.,IEEE Access
HARSAM - A Hybrid Model for Recommendation Supported by Self-Attention Mechanism.,IEEE Access
Social Media Based Topic Modeling for Smart Campus - A Deep Topical Correlation Analysis Method.,IEEE Access
Usability Study of a Web-Based Platform for Home Motor Rehabilitation.,IEEE Access
Metabolic Syndrome and Development of Diabetes Mellitus - Predictive Modeling Based on Machine Learning Techniques.,IEEE Access
Minimal Realizations of Autonomous Chaotic Oscillators Based on Trans-Immittance Filters.,IEEE Access
Artificial-Noise-Aided Precoding Design for Multi-User Visible Light Communication Channels.,IEEE Access
Facial Action Units-Based Image Retrieval for Facial Expression Recognition.,IEEE Access
Mobile Edge Computing With Wireless Backhaul - Joint Task Offloading and Resource Allocation.,IEEE Access
A Review of Mobile Crowdsourcing Architectures and Challenges - Toward Crowd-Empowered Internet-of-Things.,IEEE Access
Analysis of Smart Loads in Nanogrids.,IEEE Access
Joint Positioning of Flying Base Stations and Association of Users - Evolutionary-Based Approach.,IEEE Access
Displacement-Tolerant Printed Spiral Resonator With Capacitive Compensated-Plates for Non-Radiative Wireless Energy Transfer.,IEEE Access
A Survey on Energy Efficient Narrowband Internet of Things (NBIoT) - Architecture, Application and Challenges.,IEEE Access
A Sensor Based on a Spherical Parallel Mechanism for the Measurement of Fluid Velocity - Experimental Development.,IEEE Access
An Indoor Position-Estimation Algorithm Using Smartphone IMU Sensor Data.,IEEE Access
Modeling Metropolitan-Area Ambulance Mobility Under Blue Light Conditions.,IEEE Access
Dynamic Wireless Power Transfer for Cost-Effective Wireless Sensor Networks Using Frequency-Scanned Beaming.,IEEE Access
A Hierarchical Adaptation Method for Administrative Workflows.,IEEE Access
Low-Light Image Enhancement by Principal Component Analysis.,IEEE Access
Personalized Sketch-Based Image Retrieval by Convolutional Neural Network and Deep Transfer Learning.,IEEE Access
A Novel Ideal Point Method for Uncertain Random Multi-Objective Programming Problem Under PE Criterion.,IEEE Access
Development of Modular Cable-Driven Parallel Robotic Systems.,IEEE Access
Adaptive Downlink OFDMA System With Low-Overhead and Limited Feedback in Time-Varying Underwater Acoustic Channel.,IEEE Access
A New Evaluation Method of Aging Properties for Silicon Rubber Material Based on Microscopic Images.,IEEE Access
A Novel Steganography for Spatial Color Images Based on Pixel Vector Cost.,IEEE Access
Data Analysis Approaches of Interval-Valued Fuzzy Soft Sets Under Incomplete Information.,IEEE Access
Terminal Guidance Based on Bézier Curve for Climb-and-Dive Maneuvering Trajectory With Impact Angle Constraint.,IEEE Access
Online User Distribution-Aware Virtual Machine Re-Deployment and Live Migration in SDN-Based Data Centers.,IEEE Access
Model-Predictive-Control-Based Flexible Arc-Suppression Method for Earth Fault in Distribution Networks.,IEEE Access
Ensemble Learning for Power Systems TTC Prediction With Wind Farms.,IEEE Access
Robust Adaptive Trajectory Linearization Control for Tracking Control of Surface Vessels With Modeling Uncertainties Under Input Saturation.,IEEE Access
A High-Efficiency Fully Convolutional Networks for Pixel-Wise Surface Defect Detection.,IEEE Access
Design of a Frequency-Selective Rasorber Based on Notch Structure.,IEEE Access
Sparse Data Acquisition on Emerging Memory Architectures.,IEEE Access
EMI-Free Bidirectional Real-Time Indoor Environment Monitoring System.,IEEE Access
Evolution of Physical-Layer Communications Research in the Post-5G Era.,IEEE Access
Label-Free Detection of Dissolved Carbon Dioxide Utilizing Multimode Tapered Optical Fiber Coated Zinc Oxide Nanorice.,IEEE Access
Performance Analysis of a Three-to-Five Phase Dual Matrix Converter Based on Space Vector Pulse Width Modulation.,IEEE Access
Receiver Design to Employ Simultaneous Wireless Information and Power Transmission with Joint CFO and Channel Estimation.,IEEE Access
Proportional Retarded Control of Robot Manipulators.,IEEE Access
A Posteriori Multiobjective Self-Adaptive Multipopulation Jaya Algorithm for Optimization of Thermal Devices and Cycles.,IEEE Access
A Roadmap Toward the Resilient Internet of Things for Cyber-Physical Systems.,IEEE Access
An Optimal Low Complexity PAPR Reduction Technique for Next Generation OFDM Systems.,IEEE Access
Gate Switch Selection for In-Band Controlling in Software Defined Networking.,IEEE Access
A Taxonomy and Survey of Semantic Approaches for Query Expansion.,IEEE Access
Automatic Visual Features for Writer Identification - A Deep Learning Approach.,IEEE Access
Finite-Time Non-Fragile Control of a Class of Uncertain Linear Positive Systems.,IEEE Access
An Executable Specification of Map-Join-Reduce Using Haskell.,IEEE Access
A Broadband Magnetic Coupling Microstrip to Waveguide Transition Using Complementary Split Ring Resonators.,IEEE Access
Cognitive Radio Made Practical - Forward-Lookingness and Calculated Competition.,IEEE Access
Greedy Code Search Based Memetic Algorithm for the Design of Orthogonal Polyphase Code Sets.,IEEE Access
When Less Is More ... Few Bit ADCs in RF Systems.,IEEE Access
